,ID,POSITION,SKILL,FIELD,POSITION_TYPE,EDUCATION_LEVEL,DURATION,ALLOW_WFH,tags
1577,1578,MEANSTACKDEVELOPER,SQL JAVASCRIPT C#,CS,PT,B,3,1,MEANSTACKDEVELOPER SQL JAVASCRIPT C#
1578,1579,MEANSTACKDEVELOPER,PHP RUBY,IT,PT,BM,12,0,MEANSTACKDEVELOPER PHP RUBY
1579,1580,FRONTENDDEVELOPER,JULIA JAVA,IT,PT,P,3,0,FRONTENDDEVELOPER JULIA JAVA
1580,1581,RUBYONRAILSDEVELOPER,R COBOL,IT,FT,DB,2,1,RUBYONRAILSDEVELOPER R COBOL
1581,1582,REACTJSDEVELOPER,RUST HTML KOTLIN,CS,FT,DBM,3,1,REACTJSDEVELOPER RUST HTML KOTLIN
1582,1583,WEBDEVELOPER,OBJECTIVE-C,CS,PT,MP,12,0,WEBDEVELOPER OBJECTIVE-C
1583,1584,MEANSTACKDEVELOPER,COBOL DART,CS,F,M,3,0,MEANSTACKDEVELOPER COBOL DART
1584,1585,BACKENDDEVELOPER,PYTHON C#,CS,F,DBM,12,0,BACKENDDEVELOPER PYTHON C#
1585,1586,DATASCIENTIST,R FORTRAN JULIA,IT,FT,BMP,2,0,DATASCIENTIST R FORTRAN JULIA
1586,1587,MERNSTACKDEVELOPER,R RUBY OBJECTIVE-C,IT,F,P,2,1,MERNSTACKDEVELOPER R RUBY OBJECTIVE-C
1587,1588,BACKENDDEVELOPER,CSS RUST RUBY,CS,FT,M,6,1,BACKENDDEVELOPER CSS RUST RUBY
1588,1589,DATASCIENTIST,DART OBJECTIVE-C,CS,FT,DBMP,12,1,DATASCIENTIST DART OBJECTIVE-C
1589,1590,DATASCIENTIST,SWIFT,IT,F,D,3,1,DATASCIENTIST SWIFT
1590,1591,DATAANALYST,DART C/C++ RUST,CS,PT,DBM,1,1,DATAANALYST DART C/C++ RUST
1591,1592,JAVASCRIPTDEVELOPER,JAVASCRIPT PHP,CS,FT,BMP,1,0,JAVASCRIPTDEVELOPER JAVASCRIPT PHP
1592,1593,RUBYONRAILSDEVELOPER,JULIA PERL,CS,PT,MP,1,0,RUBYONRAILSDEVELOPER JULIA PERL
1593,1594,PRODUCTMANAGER,R PHP FORTRAN,CS,FT,B,3,1,PRODUCTMANAGER R PHP FORTRAN
1594,1595,JAVASCRIPTDEVELOPER,COBOL FORTRAN,CS,F,B,12,0,JAVASCRIPTDEVELOPER COBOL FORTRAN
1595,1596,WEBDEVELOPER,FORTRAN HTML KOTLIN,IT,F,P,2,0,WEBDEVELOPER FORTRAN HTML KOTLIN
1596,1597,JAVASCRIPTDEVELOPER,PHP,CS,PT,DB,3,0,JAVASCRIPTDEVELOPER PHP
1597,1598,REACTJSDEVELOPER,RUST FORTRAN DART,CS,F,BMP,3,1,REACTJSDEVELOPER RUST FORTRAN DART
1598,1599,PYTHONDEVELOPER,JAVASCRIPT JAVA KOTLIN,CS,FT,P,1,0,PYTHONDEVELOPER JAVASCRIPT JAVA KOTLIN
1599,1600,WEBDEVELOPER,PERL R,CS,F,MP,12,0,WEBDEVELOPER PERL R
1600,1601,DATASCIENTIST,PYTHON,IT,FT,DBM,3,0,DATASCIENTIST PYTHON
1601,1602,DATAANALYST,HTML C#,IT,PT,P,12,0,DATAANALYST HTML C#
1602,1603,DATASCIENTIST,JAVASCRIPT C/C++ RUBY,IT,FT,D,12,1,DATASCIENTIST JAVASCRIPT C/C++ RUBY
1603,1604,MERNSTACKDEVELOPER,HTML C# FORTRAN,IT,FT,B,6,1,MERNSTACKDEVELOPER HTML C# FORTRAN
1604,1605,FRONTENDDEVELOPER,SQL HTML,IT,PT,B,6,0,FRONTENDDEVELOPER SQL HTML
1605,1606,DATAANALYST,HTML JAVA,CS,FT,DB,2,0,DATAANALYST HTML JAVA
1606,1607,BACKENDDEVELOPER,DART C/C++ RUST,CS,FT,BMP,2,1,BACKENDDEVELOPER DART C/C++ RUST
1607,1608,DATAANALYST,R,IT,PT,BM,12,0,DATAANALYST R
1608,1609,FRONTENDDEVELOPER,KOTLIN JAVASCRIPT,CS,PT,DB,1,0,FRONTENDDEVELOPER KOTLIN JAVASCRIPT
1609,1610,PYTHONDEVELOPER,PERL RUBY,CS,F,M,12,1,PYTHONDEVELOPER PERL RUBY
1610,1611,JAVASCRIPTDEVELOPER,RUBY DART,IT,PT,DBM,6,1,JAVASCRIPTDEVELOPER RUBY DART
1611,1612,RUBYONRAILSDEVELOPER,FORTRAN,CS,F,BMP,3,1,RUBYONRAILSDEVELOPER FORTRAN
1612,1613,DATAANALYST,OBJECTIVE-C SQL,CS,FT,BM,3,1,DATAANALYST OBJECTIVE-C SQL
1613,1614,RUBYONRAILSDEVELOPER,RUBY OBJECTIVE-C,CS,FT,DBMP,3,1,RUBYONRAILSDEVELOPER RUBY OBJECTIVE-C
1614,1615,RUBYONRAILSDEVELOPER,SWIFT SQL PHP,CS,FT,BMP,3,0,RUBYONRAILSDEVELOPER SWIFT SQL PHP
1615,1616,MEANSTACKDEVELOPER,SWIFT C# SQL,IT,FT,M,6,1,MEANSTACKDEVELOPER SWIFT C# SQL
1616,1617,MEANSTACKDEVELOPER,DART HTML,CS,FT,B,6,1,MEANSTACKDEVELOPER DART HTML
1617,1618,DATASCIENTIST,RUST PYTHON,IT,F,BM,12,0,DATASCIENTIST RUST PYTHON
1618,1619,WEBDEVELOPER,COBOL SQL,CS,PT,DBM,2,0,WEBDEVELOPER COBOL SQL
1619,1620,PYTHONDEVELOPER,SWIFT,CS,F,BMP,3,0,PYTHONDEVELOPER SWIFT
1620,1621,MEANSTACKDEVELOPER,PYTHON,IT,FT,DB,3,1,MEANSTACKDEVELOPER PYTHON
1621,1622,DATASCIENTIST,RUST COBOL PERL,CS,FT,D,6,0,DATASCIENTIST RUST COBOL PERL
1622,1623,DATAANALYST,RUBY OBJECTIVE-C,CS,FT,MP,1,1,DATAANALYST RUBY OBJECTIVE-C
1623,1624,JAVASCRIPTDEVELOPER,FORTRAN DART JULIA,IT,PT,DBMP,12,0,JAVASCRIPTDEVELOPER FORTRAN DART JULIA
1624,1625,DATASCIENTIST,JAVA C/C++,CS,PT,BMP,3,1,DATASCIENTIST JAVA C/C++
1625,1626,MEANSTACKDEVELOPER,HTML,CS,FT,BMP,1,1,MEANSTACKDEVELOPER HTML
1626,1627,DATASCIENTIST,FORTRAN,CS,PT,DBMP,12,0,DATASCIENTIST FORTRAN
1627,1628,PRODUCTMANAGER,SWIFT JAVA,IT,FT,DBM,1,1,PRODUCTMANAGER SWIFT JAVA
1628,1629,PYTHONDEVELOPER,KOTLIN PERL JULIA,CS,F,DBM,3,0,PYTHONDEVELOPER KOTLIN PERL JULIA
1629,1630,JAVASCRIPTDEVELOPER,HTML,CS,FT,MP,2,1,JAVASCRIPTDEVELOPER HTML
1630,1631,PYTHONDEVELOPER,HTML SQL,CS,FT,D,3,0,PYTHONDEVELOPER HTML SQL
1631,1632,RUBYONRAILSDEVELOPER,C/C++ PHP CSS,CS,FT,M,1,0,RUBYONRAILSDEVELOPER C/C++ PHP CSS
1632,1633,WEBDEVELOPER,JAVA OBJECTIVE-C HTML,CS,F,BMP,12,1,WEBDEVELOPER JAVA OBJECTIVE-C HTML
1633,1634,BACKENDDEVELOPER,DART JAVA RUBY,CS,FT,MP,3,1,BACKENDDEVELOPER DART JAVA RUBY
1634,1635,WEBDEVELOPER,C#,CS,PT,P,12,0,WEBDEVELOPER C#
1635,1636,DATAANALYST,FORTRAN RUBY PYTHON,CS,FT,MP,12,0,DATAANALYST FORTRAN RUBY PYTHON
1636,1637,DATAANALYST,PHP PYTHON FORTRAN,IT,PT,BMP,12,0,DATAANALYST PHP PYTHON FORTRAN
1637,1638,RUBYONRAILSDEVELOPER,RUST,IT,FT,P,2,0,RUBYONRAILSDEVELOPER RUST
1638,1639,REACTJSDEVELOPER,RUBY KOTLIN,CS,FT,DBMP,3,0,REACTJSDEVELOPER RUBY KOTLIN
1639,1640,BACKENDDEVELOPER,JAVASCRIPT,CS,FT,MP,6,1,BACKENDDEVELOPER JAVASCRIPT
1640,1641,PRODUCTMANAGER,JAVASCRIPT PHP HTML,IT,F,D,2,0,PRODUCTMANAGER JAVASCRIPT PHP HTML
1641,1642,MERNSTACKDEVELOPER,JAVA JULIA OBJECTIVE-C,IT,PT,BMP,2,0,MERNSTACKDEVELOPER JAVA JULIA OBJECTIVE-C
1642,1643,MEANSTACKDEVELOPER,CSS C#,IT,PT,BM,1,0,MEANSTACKDEVELOPER CSS C#
1643,1644,MERNSTACKDEVELOPER,PERL PYTHON,IT,PT,B,6,0,MERNSTACKDEVELOPER PERL PYTHON
1644,1645,BACKENDDEVELOPER,RUST C# C/C++,CS,PT,M,1,1,BACKENDDEVELOPER RUST C# C/C++
1645,1646,JAVASCRIPTDEVELOPER,JULIA PHP,CS,F,M,2,0,JAVASCRIPTDEVELOPER JULIA PHP
1646,1647,MEANSTACKDEVELOPER,C# RUBY DART,CS,FT,DBM,12,0,MEANSTACKDEVELOPER C# RUBY DART
1647,1648,PRODUCTMANAGER,PHP COBOL RUBY,IT,F,B,1,0,PRODUCTMANAGER PHP COBOL RUBY
1648,1649,PYTHONDEVELOPER,FORTRAN,IT,PT,B,1,0,PYTHONDEVELOPER FORTRAN
1649,1650,RUBYONRAILSDEVELOPER,PERL FORTRAN COBOL,CS,PT,DB,3,0,RUBYONRAILSDEVELOPER PERL FORTRAN COBOL
1650,1651,JAVASCRIPTDEVELOPER,SQL,CS,F,BMP,6,0,JAVASCRIPTDEVELOPER SQL
1651,1652,FULLSTACKDEVELOPER,C# KOTLIN COBOL,CS,FT,BM,2,0,FULLSTACKDEVELOPER C# KOTLIN COBOL
1652,1653,MEANSTACKDEVELOPER,HTML SQL,CS,FT,BMP,12,1,MEANSTACKDEVELOPER HTML SQL
1653,1654,FULLSTACKDEVELOPER,HTML,CS,F,D,2,1,FULLSTACKDEVELOPER HTML
1654,1655,DATAANALYST,SWIFT R,IT,PT,P,1,0,DATAANALYST SWIFT R
1655,1656,RUBYONRAILSDEVELOPER,DART JAVASCRIPT PHP,IT,FT,D,6,1,RUBYONRAILSDEVELOPER DART JAVASCRIPT PHP
1656,1657,JAVASCRIPTDEVELOPER,SQL RUST CSS,IT,FT,M,2,0,JAVASCRIPTDEVELOPER SQL RUST CSS
1657,1658,WEBDEVELOPER,C#,IT,PT,MP,2,0,WEBDEVELOPER C#
1658,1659,JAVASCRIPTDEVELOPER,RUBY JAVASCRIPT,IT,F,D,12,0,JAVASCRIPTDEVELOPER RUBY JAVASCRIPT
1659,1660,WEBDEVELOPER,JAVASCRIPT JULIA SQL,CS,F,DB,2,1,WEBDEVELOPER JAVASCRIPT JULIA SQL
1660,1661,DATASCIENTIST,R,IT,PT,P,1,0,DATASCIENTIST R
1661,1662,DATAANALYST,SQL,IT,PT,MP,12,0,DATAANALYST SQL
1662,1663,PRODUCTMANAGER,RUST JAVA JAVASCRIPT,IT,PT,BM,3,0,PRODUCTMANAGER RUST JAVA JAVASCRIPT
1663,1664,BACKENDDEVELOPER,RUST PERL HTML,CS,PT,M,1,0,BACKENDDEVELOPER RUST PERL HTML
1664,1665,REACTJSDEVELOPER,JAVA,IT,PT,P,2,1,REACTJSDEVELOPER JAVA
1665,1666,REACTJSDEVELOPER,CSS PYTHON C#,IT,PT,BM,12,0,REACTJSDEVELOPER CSS PYTHON C#
1666,1667,MERNSTACKDEVELOPER,C/C++ RUBY JAVA,IT,FT,MP,3,0,MERNSTACKDEVELOPER C/C++ RUBY JAVA
1667,1668,FULLSTACKDEVELOPER,C#,CS,F,P,6,0,FULLSTACKDEVELOPER C#
1668,1669,FRONTENDDEVELOPER,COBOL FORTRAN,CS,PT,BM,1,0,FRONTENDDEVELOPER COBOL FORTRAN
1669,1670,RUBYONRAILSDEVELOPER,C/C++,IT,FT,DBM,12,0,RUBYONRAILSDEVELOPER C/C++
1670,1671,BACKENDDEVELOPER,C# HTML JAVASCRIPT,CS,F,DBMP,3,0,BACKENDDEVELOPER C# HTML JAVASCRIPT
1671,1672,PYTHONDEVELOPER,JAVASCRIPT,CS,F,DBM,3,1,PYTHONDEVELOPER JAVASCRIPT
1672,1673,WEBDEVELOPER,RUST,CS,FT,M,3,0,WEBDEVELOPER RUST
1673,1674,RUBYONRAILSDEVELOPER,JAVA JAVASCRIPT KOTLIN,CS,FT,B,1,1,RUBYONRAILSDEVELOPER JAVA JAVASCRIPT KOTLIN
1674,1675,JAVASCRIPTDEVELOPER,C/C++,CS,FT,B,1,0,JAVASCRIPTDEVELOPER C/C++
1675,1676,MERNSTACKDEVELOPER,OBJECTIVE-C SWIFT R,CS,PT,DB,3,1,MERNSTACKDEVELOPER OBJECTIVE-C SWIFT R
1676,1677,PYTHONDEVELOPER,CSS R,CS,F,P,1,1,PYTHONDEVELOPER CSS R
1677,1678,REACTJSDEVELOPER,JULIA,CS,F,BM,2,1,REACTJSDEVELOPER JULIA
1678,1679,MEANSTACKDEVELOPER,HTML PHP,IT,FT,BMP,3,1,MEANSTACKDEVELOPER HTML PHP
1679,1680,WEBDEVELOPER,FORTRAN JAVA,CS,FT,DB,2,1,WEBDEVELOPER FORTRAN JAVA
1680,1681,DATASCIENTIST,C/C++,CS,FT,D,12,0,DATASCIENTIST C/C++
1681,1682,WEBDEVELOPER,C/C++ RUBY,CS,PT,DB,12,0,WEBDEVELOPER C/C++ RUBY
1682,1683,PRODUCTMANAGER,JULIA HTML DART,IT,PT,BMP,3,1,PRODUCTMANAGER JULIA HTML DART
1683,1684,REACTJSDEVELOPER,PHP PERL,CS,F,MP,6,1,REACTJSDEVELOPER PHP PERL
1684,1685,PRODUCTMANAGER,SWIFT DART,CS,PT,BMP,12,0,PRODUCTMANAGER SWIFT DART
1685,1686,WEBDEVELOPER,PHP,IT,F,BMP,1,0,WEBDEVELOPER PHP
1686,1687,WEBDEVELOPER,C/C++ PYTHON,CS,PT,B,12,1,WEBDEVELOPER C/C++ PYTHON
1687,1688,DATASCIENTIST,CSS DART RUST,CS,FT,BM,1,0,DATASCIENTIST CSS DART RUST
1688,1689,FULLSTACKDEVELOPER,R,CS,PT,DBMP,6,1,FULLSTACKDEVELOPER R
1689,1690,DATAANALYST,COBOL KOTLIN,IT,PT,MP,12,1,DATAANALYST COBOL KOTLIN
1690,1691,BACKENDDEVELOPER,C# JAVA COBOL,CS,FT,DBMP,3,0,BACKENDDEVELOPER C# JAVA COBOL
1691,1692,REACTJSDEVELOPER,OBJECTIVE-C KOTLIN JAVASCRIPT,IT,F,DBM,6,1,REACTJSDEVELOPER OBJECTIVE-C KOTLIN JAVASCRIPT
1692,1693,BACKENDDEVELOPER,RUBY PERL C#,IT,FT,B,6,1,BACKENDDEVELOPER RUBY PERL C#
1693,1694,RUBYONRAILSDEVELOPER,CSS,CS,PT,P,3,0,RUBYONRAILSDEVELOPER CSS
1694,1695,REACTJSDEVELOPER,KOTLIN PERL,CS,F,DBM,1,0,REACTJSDEVELOPER KOTLIN PERL
1695,1696,MERNSTACKDEVELOPER,C# KOTLIN,CS,F,DBMP,12,1,MERNSTACKDEVELOPER C# KOTLIN
1696,1697,WEBDEVELOPER,PHP RUST,IT,F,DB,2,1,WEBDEVELOPER PHP RUST
1697,1698,PRODUCTMANAGER,CSS JAVASCRIPT,CS,F,D,2,1,PRODUCTMANAGER CSS JAVASCRIPT
1698,1699,PRODUCTMANAGER,PERL,CS,PT,DB,12,0,PRODUCTMANAGER PERL
1699,1700,MEANSTACKDEVELOPER,JULIA KOTLIN,CS,FT,DBMP,3,1,MEANSTACKDEVELOPER JULIA KOTLIN
1700,1701,DATAANALYST,KOTLIN,IT,PT,DBM,12,1,DATAANALYST KOTLIN
1701,1702,MEANSTACKDEVELOPER,RUST,IT,PT,D,1,0,MEANSTACKDEVELOPER RUST
1702,1703,PYTHONDEVELOPER,CSS,CS,PT,DBM,12,1,PYTHONDEVELOPER CSS
1703,1704,BACKENDDEVELOPER,KOTLIN JAVA JAVASCRIPT,CS,PT,BM,3,1,BACKENDDEVELOPER KOTLIN JAVA JAVASCRIPT
1704,1705,FRONTENDDEVELOPER,KOTLIN,CS,FT,B,12,1,FRONTENDDEVELOPER KOTLIN
1705,1706,BACKENDDEVELOPER,SQL FORTRAN,IT,PT,B,1,1,BACKENDDEVELOPER SQL FORTRAN
1706,1707,WEBDEVELOPER,C#,CS,F,BM,1,1,WEBDEVELOPER C#
1707,1708,FRONTENDDEVELOPER,JAVASCRIPT,IT,FT,DB,2,0,FRONTENDDEVELOPER JAVASCRIPT
1708,1709,DATASCIENTIST,C# DART PERL,IT,F,DBM,2,1,DATASCIENTIST C# DART PERL
1709,1710,FRONTENDDEVELOPER,PYTHON DART,CS,F,BMP,6,1,FRONTENDDEVELOPER PYTHON DART
1710,1711,PYTHONDEVELOPER,SWIFT R C#,IT,PT,M,6,1,PYTHONDEVELOPER SWIFT R C#
1711,1712,DATASCIENTIST,RUBY CSS RUST,IT,F,BMP,1,0,DATASCIENTIST RUBY CSS RUST
1712,1713,MEANSTACKDEVELOPER,COBOL CSS,CS,F,DBMP,6,1,MEANSTACKDEVELOPER COBOL CSS
1713,1714,DATASCIENTIST,DART,CS,FT,MP,1,0,DATASCIENTIST DART
1714,1715,FRONTENDDEVELOPER,RUST,CS,F,BMP,12,0,FRONTENDDEVELOPER RUST
1715,1716,WEBDEVELOPER,KOTLIN HTML,IT,FT,D,6,0,WEBDEVELOPER KOTLIN HTML
1716,1717,BACKENDDEVELOPER,JAVASCRIPT R HTML,IT,F,BMP,1,1,BACKENDDEVELOPER JAVASCRIPT R HTML
1717,1718,BACKENDDEVELOPER,FORTRAN,CS,F,P,1,1,BACKENDDEVELOPER FORTRAN
1718,1719,PYTHONDEVELOPER,KOTLIN,IT,F,MP,2,0,PYTHONDEVELOPER KOTLIN
1719,1720,RUBYONRAILSDEVELOPER,DART HTML,IT,F,P,1,1,RUBYONRAILSDEVELOPER DART HTML
1720,1721,JAVASCRIPTDEVELOPER,CSS PERL C/C++,CS,F,BM,6,0,JAVASCRIPTDEVELOPER CSS PERL C/C++
1721,1722,JAVASCRIPTDEVELOPER,JAVA,CS,PT,DB,3,0,JAVASCRIPTDEVELOPER JAVA
1722,1723,BACKENDDEVELOPER,R SWIFT,IT,FT,DB,2,1,BACKENDDEVELOPER R SWIFT
1723,1724,MERNSTACKDEVELOPER,RUST RUBY DART,IT,F,DB,6,1,MERNSTACKDEVELOPER RUST RUBY DART
1724,1725,BACKENDDEVELOPER,HTML,IT,PT,B,6,1,BACKENDDEVELOPER HTML
1725,1726,BACKENDDEVELOPER,DART COBOL,CS,F,DB,6,0,BACKENDDEVELOPER DART COBOL
1726,1727,DATAANALYST,JAVA SWIFT,IT,F,DB,2,1,DATAANALYST JAVA SWIFT
1727,1728,DATASCIENTIST,PYTHON JULIA C#,IT,PT,P,2,1,DATASCIENTIST PYTHON JULIA C#
1728,1729,RUBYONRAILSDEVELOPER,OBJECTIVE-C PERL DART,CS,F,M,6,1,RUBYONRAILSDEVELOPER OBJECTIVE-C PERL DART
1729,1730,RUBYONRAILSDEVELOPER,SWIFT PHP RUBY,IT,PT,BM,6,1,RUBYONRAILSDEVELOPER SWIFT PHP RUBY
1730,1731,WEBDEVELOPER,R C# KOTLIN,CS,PT,B,12,0,WEBDEVELOPER R C# KOTLIN
1731,1732,WEBDEVELOPER,FORTRAN,IT,FT,DBMP,3,1,WEBDEVELOPER FORTRAN
1732,1733,RUBYONRAILSDEVELOPER,JULIA PYTHON,CS,PT,DB,2,0,RUBYONRAILSDEVELOPER JULIA PYTHON
1733,1734,WEBDEVELOPER,JAVASCRIPT KOTLIN,CS,F,M,6,0,WEBDEVELOPER JAVASCRIPT KOTLIN
1734,1735,DATAANALYST,C/C++ OBJECTIVE-C,CS,PT,BM,3,0,DATAANALYST C/C++ OBJECTIVE-C
1735,1736,BACKENDDEVELOPER,PYTHON COBOL,IT,FT,BM,3,0,BACKENDDEVELOPER PYTHON COBOL
1736,1737,PYTHONDEVELOPER,RUBY PERL,CS,FT,P,1,0,PYTHONDEVELOPER RUBY PERL
1737,1738,REACTJSDEVELOPER,PYTHON,IT,PT,P,1,0,REACTJSDEVELOPER PYTHON
1738,1739,WEBDEVELOPER,RUST,IT,F,P,3,1,WEBDEVELOPER RUST
1739,1740,WEBDEVELOPER,CSS PHP PYTHON,CS,FT,M,12,0,WEBDEVELOPER CSS PHP PYTHON
1740,1741,JAVASCRIPTDEVELOPER,JAVASCRIPT RUBY C/C++,CS,F,M,2,1,JAVASCRIPTDEVELOPER JAVASCRIPT RUBY C/C++
1741,1742,RUBYONRAILSDEVELOPER,R HTML C/C++,CS,F,P,6,0,RUBYONRAILSDEVELOPER R HTML C/C++
1742,1743,BACKENDDEVELOPER,KOTLIN,CS,PT,D,1,0,BACKENDDEVELOPER KOTLIN
1743,1744,WEBDEVELOPER,C/C++ COBOL R,CS,PT,BM,12,1,WEBDEVELOPER C/C++ COBOL R
1744,1745,PRODUCTMANAGER,OBJECTIVE-C DART,IT,F,B,2,1,PRODUCTMANAGER OBJECTIVE-C DART
1745,1746,BACKENDDEVELOPER,PYTHON C/C++ OBJECTIVE-C,CS,FT,B,3,0,BACKENDDEVELOPER PYTHON C/C++ OBJECTIVE-C
1746,1747,MEANSTACKDEVELOPER,R RUST,IT,PT,MP,1,0,MEANSTACKDEVELOPER R RUST
1747,1748,WEBDEVELOPER,C# KOTLIN CSS,CS,FT,BMP,6,1,WEBDEVELOPER C# KOTLIN CSS
1748,1749,DATAANALYST,HTML RUBY,CS,FT,BMP,6,0,DATAANALYST HTML RUBY
1749,1750,REACTJSDEVELOPER,KOTLIN,IT,FT,DBMP,6,1,REACTJSDEVELOPER KOTLIN
1750,1751,RUBYONRAILSDEVELOPER,OBJECTIVE-C RUST PHP,CS,FT,DBMP,2,1,RUBYONRAILSDEVELOPER OBJECTIVE-C RUST PHP
1751,1752,MERNSTACKDEVELOPER,PHP,IT,FT,BMP,6,1,MERNSTACKDEVELOPER PHP
1752,1753,PYTHONDEVELOPER,JULIA C# C/C++,IT,PT,B,6,0,PYTHONDEVELOPER JULIA C# C/C++
1753,1754,FRONTENDDEVELOPER,R,CS,F,MP,6,0,FRONTENDDEVELOPER R
1754,1755,FULLSTACKDEVELOPER,KOTLIN C#,IT,PT,BM,12,1,FULLSTACKDEVELOPER KOTLIN C#
1755,1756,RUBYONRAILSDEVELOPER,SWIFT,CS,PT,M,2,0,RUBYONRAILSDEVELOPER SWIFT
1756,1757,FRONTENDDEVELOPER,RUBY C/C++,IT,PT,BMP,12,0,FRONTENDDEVELOPER RUBY C/C++
1757,1758,REACTJSDEVELOPER,JAVASCRIPT RUST PYTHON,CS,FT,BMP,3,0,REACTJSDEVELOPER JAVASCRIPT RUST PYTHON
1758,1759,DATAANALYST,JAVA JULIA C#,CS,F,DBMP,1,0,DATAANALYST JAVA JULIA C#
1759,1760,MERNSTACKDEVELOPER,KOTLIN OBJECTIVE-C,IT,PT,DBMP,12,1,MERNSTACKDEVELOPER KOTLIN OBJECTIVE-C
1760,1761,JAVASCRIPTDEVELOPER,RUST,IT,PT,BM,6,1,JAVASCRIPTDEVELOPER RUST
1761,1762,MEANSTACKDEVELOPER,SQL C# CSS,CS,PT,DBMP,12,1,MEANSTACKDEVELOPER SQL C# CSS
1762,1763,PYTHONDEVELOPER,JAVA PYTHON PHP,CS,PT,D,2,0,PYTHONDEVELOPER JAVA PYTHON PHP
1763,1764,WEBDEVELOPER,JAVASCRIPT,IT,PT,BMP,3,0,WEBDEVELOPER JAVASCRIPT
1764,1765,MERNSTACKDEVELOPER,JAVASCRIPT CSS,IT,F,DBM,2,1,MERNSTACKDEVELOPER JAVASCRIPT CSS
1765,1766,REACTJSDEVELOPER,OBJECTIVE-C PERL,IT,FT,DBMP,6,0,REACTJSDEVELOPER OBJECTIVE-C PERL
1766,1767,RUBYONRAILSDEVELOPER,C# KOTLIN PHP,CS,F,B,1,1,RUBYONRAILSDEVELOPER C# KOTLIN PHP
1767,1768,PRODUCTMANAGER,PHP DART,CS,FT,DBMP,12,1,PRODUCTMANAGER PHP DART
1768,1769,DATAANALYST,PERL R,IT,F,DB,3,0,DATAANALYST PERL R
1769,1770,RUBYONRAILSDEVELOPER,KOTLIN COBOL,CS,F,BM,2,1,RUBYONRAILSDEVELOPER KOTLIN COBOL
1770,1771,JAVASCRIPTDEVELOPER,C/C++,IT,F,DBM,3,0,JAVASCRIPTDEVELOPER C/C++
1771,1772,MEANSTACKDEVELOPER,DART,IT,F,P,3,1,MEANSTACKDEVELOPER DART
1772,1773,RUBYONRAILSDEVELOPER,C/C++,CS,PT,DBMP,12,1,RUBYONRAILSDEVELOPER C/C++
1773,1774,RUBYONRAILSDEVELOPER,SWIFT FORTRAN RUST,CS,PT,P,3,1,RUBYONRAILSDEVELOPER SWIFT FORTRAN RUST
1774,1775,FRONTENDDEVELOPER,PHP RUST PYTHON,CS,FT,BMP,12,1,FRONTENDDEVELOPER PHP RUST PYTHON
1775,1776,DATAANALYST,SQL KOTLIN,IT,F,MP,1,1,DATAANALYST SQL KOTLIN
1776,1777,JAVASCRIPTDEVELOPER,RUBY,IT,PT,BM,3,0,JAVASCRIPTDEVELOPER RUBY
1777,1778,MEANSTACKDEVELOPER,CSS,CS,FT,DBM,12,0,MEANSTACKDEVELOPER CSS
1778,1779,PRODUCTMANAGER,RUBY,IT,F,DBMP,6,1,PRODUCTMANAGER RUBY
1779,1780,REACTJSDEVELOPER,KOTLIN,CS,FT,DBMP,3,1,REACTJSDEVELOPER KOTLIN
1780,1781,MEANSTACKDEVELOPER,SQL CSS JAVA,IT,PT,B,2,1,MEANSTACKDEVELOPER SQL CSS JAVA
1781,1782,DATASCIENTIST,R COBOL C#,IT,FT,M,12,1,DATASCIENTIST R COBOL C#
1782,1783,RUBYONRAILSDEVELOPER,SQL C/C++ FORTRAN,CS,FT,D,6,1,RUBYONRAILSDEVELOPER SQL C/C++ FORTRAN
1783,1784,MERNSTACKDEVELOPER,COBOL,IT,F,P,6,1,MERNSTACKDEVELOPER COBOL
1784,1785,DATAANALYST,CSS KOTLIN DART,IT,PT,DBMP,2,0,DATAANALYST CSS KOTLIN DART
1785,1786,RUBYONRAILSDEVELOPER,PERL JAVASCRIPT,CS,FT,B,3,1,RUBYONRAILSDEVELOPER PERL JAVASCRIPT
1786,1787,FRONTENDDEVELOPER,PYTHON,CS,FT,DBM,12,1,FRONTENDDEVELOPER PYTHON
1787,1788,PYTHONDEVELOPER,JAVA PERL COBOL,IT,FT,BMP,3,0,PYTHONDEVELOPER JAVA PERL COBOL
1788,1789,DATAANALYST,PERL,IT,F,BM,12,0,DATAANALYST PERL
1789,1790,MEANSTACKDEVELOPER,C#,IT,FT,MP,6,1,MEANSTACKDEVELOPER C#
1790,1791,WEBDEVELOPER,RUST HTML SWIFT,CS,FT,BM,2,0,WEBDEVELOPER RUST HTML SWIFT
1791,1792,DATASCIENTIST,PERL,IT,PT,DB,6,1,DATASCIENTIST PERL
1792,1793,RUBYONRAILSDEVELOPER,C# JULIA JAVA,IT,FT,MP,1,0,RUBYONRAILSDEVELOPER C# JULIA JAVA
1793,1794,WEBDEVELOPER,C/C++ COBOL,IT,F,DBMP,3,1,WEBDEVELOPER C/C++ COBOL
1794,1795,JAVASCRIPTDEVELOPER,RUBY,CS,F,DBMP,6,0,JAVASCRIPTDEVELOPER RUBY
1795,1796,RUBYONRAILSDEVELOPER,SQL KOTLIN COBOL,IT,PT,P,3,0,RUBYONRAILSDEVELOPER SQL KOTLIN COBOL
1796,1797,RUBYONRAILSDEVELOPER,PERL SQL,CS,PT,BM,1,1,RUBYONRAILSDEVELOPER PERL SQL
